id,web_name,status,defcons,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,match_id,minutes_played,goals,assists,minutesinmatch,goalsinmatch,assistsinmatch,cumminutes,cumgoals,cumassists,cumcleansheets,cumgoalsconceded,cumsaves,position,nextgwpoints,gw2status,gw2min,gw2goalsscored,gw2assists,gw2cs,gw2goals_conceded,gw2defcons,gw2match-id,gw2minutes_playedinmatch,gw2goalsinmatch,gw2assistsinmatch,gw2cummins,gw2cumgoals,gw2cumassits,gw2cumcs,gw2cumgoalsconceded,gw2cumsaves,gw3status,gw3min,gw3goalsscored,gw3assists,gw3cs,gw3defcons,gw3points,gw3match-id,gw3minutes_playedinmatch,gw3goalsinmatch,gw3goals_conceded,gw3assistsinmatch,gw3cummins,gw3cumgoals,gw3cumassists,gw3cumcs,gw3cumgoalsconceded,gw3cumsdefcons,gw3cumsaves,gw3cumtotalpoints,nwxtgwpoints
446,Fredricson,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,25-26-efl-cup-manchester-united-vs-grimsby-town,45,0,0,0,0,0,0,0,0,0,0,0,0
447,Heaven,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,1,a,3,0,0,0,0,1,25-26-prem-fulham-vs-manchester-united,3,0,0,3,0,0,0,0,0,a,0,0,0,0,0,0,25-26-efl-cup-manchester-united-vs-grimsby-town,64,0,0,0,3,0,0,0,0,1,0,1,0
448,Malacia,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,2
449,B.Fernandes,a,11,2,90,0,0,0,1,25-26-prem-manchester-united-vs-arsenal,90,0,0,90,0,0,90,0,0,0,1,0,Midfielder,2,a,90,0,0,0,1,13,25-26-prem-fulham-vs-manchester-united,90,0,0,180,0,0,0,0,2,a,90,1,0,0,2,17,25-26-prem-manchester-united-vs-burnley,90,1,2,0,270,1,0,0,4,41,0,14,0
450,Cunha,a,3,2,90,0,0,0,1,25-26-prem-manchester-united-vs-arsenal,90,0,0,90,0,0,90,0,0,0,1,0,Midfielder,2,a,90,0,0,0,1,4,25-26-prem-fulham-vs-manchester-united,90,0,0,180,0,0,0,0,2,d,30,0,0,0,0,1,25-26-prem-manchester-united-vs-burnley,31,0,0,0,210,0,0,0,2,8,0,5,0
451,Rashford,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
452,Amad,a,4,1,35,0,0,0,0,25-26-prem-manchester-united-vs-arsenal,35,0,0,35,0,0,35,0,0,0,0,0,Midfielder,1,a,51,0,0,0,0,6,25-26-prem-fulham-vs-manchester-united,52,0,0,86,0,0,0,0,0,a,90,0,1,0,2,10,25-26-prem-manchester-united-vs-burnley,90,0,2,0,176,0,1,0,2,20,0,7,1
454,Antony,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,4
455,Mount,a,3,2,64,0,0,0,1,25-26-prem-manchester-united-vs-arsenal,65,0,0,65,0,0,64,0,0,0,1,0,Midfielder,3,a,68,0,0,1,0,3,25-26-prem-fulham-vs-manchester-united,69,0,0,132,0,0,0,1,1,d,45,0,0,0,0,7,25-26-prem-manchester-united-vs-burnley,45,0,0,0,177,0,0,1,1,13,0,6,0
457,Casemiro,a,5,2,64,0,0,0,1,25-26-prem-manchester-united-vs-arsenal,65,0,0,65,0,0,64,0,0,0,1,0,Midfielder,0,a,52,0,0,0,0,7,25-26-prem-fulham-vs-manchester-united,53,0,0,116,0,0,0,0,1,a,71,0,1,0,2,6,25-26-prem-manchester-united-vs-burnley,72,0,2,0,187,0,1,0,3,18,0,7,0
458,Mainoo,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,45,0,0,0,2,5,25-26-prem-manchester-united-vs-burnley,45,0,2,0,45,0,0,0,2,5,0,1,0
459,Ugarte,a,1,1,25,0,0,0,0,25-26-prem-manchester-united-vs-arsenal,25,0,0,25,0,0,25,0,0,0,0,0,Midfielder,1,a,21,0,0,0,1,5,25-26-prem-fulham-vs-manchester-united,21,0,0,46,0,0,0,0,1,a,0,0,0,0,0,0,25-26-efl-cup-manchester-united-vs-grimsby-town,45,0,0,0,46,0,0,0,1,6,0,2,0
460,Collyer,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
461,Fitzgerald,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
462,J.Fletcher,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
463,Kone,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
464,Moorhouse,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
465,Højlund,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,2
466,Zirkzee,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,59,0,0,0,2,3,25-26-prem-manchester-united-vs-burnley,59,0,2,0,59,0,0,0,2,3,0,1,0
467,Obi,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
468,Wheatley,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
681,Šeško,d,1,1,25,0,0,0,0,25-26-prem-manchester-united-vs-arsenal,25,0,0,25,0,0,25,0,0,0,0,0,Forward,1,a,37,0,0,0,1,1,25-26-prem-fulham-vs-manchester-united,37,0,0,62,0,0,0,0,1,a,18,0,0,0,0,0,25-26-prem-manchester-united-vs-burnley,18,0,0,0,80,0,0,0,1,2,0,3,8
733,Lammens,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
755,Lacey,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0
52,J.Ramsey,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,1,a,14,0,0,0,1,4,25-26-prem-newcastle-united-vs-liverpool,14,0,0,14,0,0,0,0,1,d,45,0,0,0,0,2,25-26-prem-leeds-united-vs-newcastle-united,45,0,0,0,59,0,0,0,1,6,0,2,0
135,Wissa,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,d,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,n,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,8
469,Pope,d,0,9,90,0,0,1,0,25-26-prem-aston-villa-vs-newcastle-united,90,0,0,90,0,0,90,0,0,1,0,3,Goalkeeper,4,a,90,0,1,0,3,22,25-26-prem-newcastle-united-vs-liverpool,90,0,0,180,0,0,1,1,3,a,90,0,0,1,0,12,25-26-prem-leeds-united-vs-newcastle-united,90,0,0,0,270,0,1,2,3,34,5,18,1
471,Gillespie,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,6
472,Odysseas,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,6
473,Hall,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,1,a,14,0,0,0,1,6,25-26-prem-newcastle-united-vs-liverpool,14,0,0,14,0,0,0,0,1,a,29,0,0,0,0,2,25-26-prem-leeds-united-vs-newcastle-united,29,0,0,0,43,0,0,0,1,8,0,2,8
474,Schär,a,11,8,90,0,0,1,0,25-26-prem-aston-villa-vs-newcastle-united,90,0,0,90,0,0,90,0,0,1,0,0,Defender,1,d,80,0,0,0,2,16,25-26-prem-newcastle-united-vs-liverpool,81,0,0,170,0,0,0,1,2,a,90,0,0,1,0,8,25-26-prem-leeds-united-vs-newcastle-united,90,0,0,0,260,0,0,2,2,35,0,15,0
475,Botman,d,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,67,0,0,1,0,14,25-26-prem-leeds-united-vs-newcastle-united,68,0,0,0,67,0,0,1,0,14,0,8,0
476,Burn,a,11,9,90,0,0,1,0,25-26-prem-aston-villa-vs-newcastle-united,90,0,0,90,0,0,90,0,0,1,0,0,Defender,2,a,90,0,0,0,3,19,25-26-prem-newcastle-united-vs-liverpool,90,0,0,180,0,0,0,1,3,a,90,0,0,1,0,5,25-26-prem-leeds-united-vs-newcastle-united,90,0,0,0,270,0,0,2,3,35,0,17,0
477,Livramento,a,5,9,90,0,0,1,0,25-26-prem-aston-villa-vs-newcastle-united,90,0,0,90,0,0,90,0,0,1,0,0,Defender,4,a,90,0,1,0,3,9,25-26-prem-newcastle-united-vs-liverpool,90,0,1,180,0,0,1,1,3,a,90,0,0,1,0,7,25-26-prem-leeds-united-vs-newcastle-united,90,0,0,0,270,0,1,2,3,21,0,19,0
478,Trippier,d,4,6,90,0,0,1,0,25-26-prem-aston-villa-vs-newcastle-united,90,0,0,90,0,0,90,0,0,1,0,0,Defender,1,a,75,0,0,0,2,8,25-26-prem-newcastle-united-vs-liverpool,76,0,0,165,0,0,0,1,2,a,61,0,0,1,0,5,25-26-prem-leeds-united-vs-newcastle-united,61,0,0,0,226,0,0,2,2,17,0,13,0
479,Krafth,d,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
480,Lascelles,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
481,A.Murphy,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
482,Ashby,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,3
483,Pivas,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,2
484,Targett,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,6
485,Gordon,a,4,3,90,0,0,1,0,25-26-prem-aston-villa-vs-newcastle-united,90,0,0,90,0,0,90,0,0,1,0,0,Midfielder,1,s,47,0,0,0,3,3,25-26-prem-newcastle-united-vs-liverpool,45,0,0,137,0,0,0,1,3,s,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,137,0,0,1,3,7,0,1,3
486,Elanga,a,3,3,77,0,0,1,0,25-26-prem-aston-villa-vs-newcastle-united,78,0,0,78,0,0,77,0,0,1,0,0,Midfielder,2,a,90,0,0,0,3,1,25-26-prem-newcastle-united-vs-liverpool,90,0,0,167,0,0,0,1,3,a,28,0,0,0,0,1,25-26-prem-leeds-united-vs-newcastle-united,28,0,0,0,195,0,0,1,3,5,0,6,3
487,Barnes,a,4,3,89,0,0,1,0,25-26-prem-aston-villa-vs-newcastle-united,89,0,0,89,0,0,89,0,0,1,0,0,Midfielder,2,a,75,0,0,0,2,2,25-26-prem-newcastle-united-vs-liverpool,76,0,0,164,0,0,0,1,2,a,22,0,0,0,0,1,25-26-prem-leeds-united-vs-newcastle-united,22,0,0,0,186,0,0,1,2,7,0,6,0
488,Bruno G.,a,8,3,90,0,0,1,0,25-26-prem-aston-villa-vs-newcastle-united,90,0,0,90,0,0,90,0,0,1,0,0,Midfielder,6,a,90,1,0,0,3,11,25-26-prem-newcastle-united-vs-liverpool,90,1,0,180,1,1,0,1,3,a,90,0,0,1,0,9,25-26-prem-leeds-united-vs-newcastle-united,90,0,0,0,270,1,0,2,3,28,0,12,1
489,J.Murphy,a,2,1,12,0,0,0,0,25-26-prem-aston-villa-vs-newcastle-united,12,0,0,12,0,0,12,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,12,0,0,0,0,0,a,61,0,0,1,0,1,25-26-prem-leeds-united-vs-newcastle-united,62,0,0,0,73,0,0,1,0,3,0,4,0
490,Joelinton,d,9,2,82,0,0,1,0,25-26-prem-aston-villa-vs-newcastle-united,83,0,0,83,0,0,82,0,0,1,0,0,Midfielder,2,d,75,0,0,0,2,7,25-26-prem-newcastle-united-vs-liverpool,76,0,0,157,0,0,0,1,2,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,157,0,0,1,2,16,0,4,0
491,Tonali,a,9,3,90,0,0,1,0,25-26-prem-aston-villa-vs-newcastle-united,90,0,0,90,0,0,90,0,0,1,0,0,Midfielder,2,d,65,0,0,0,2,5,25-26-prem-newcastle-united-vs-liverpool,66,0,0,155,0,0,0,1,2,a,90,0,0,1,0,6,25-26-prem-leeds-united-vs-newcastle-united,90,0,0,0,245,0,0,2,2,20,0,8,0
492,Antoñito C.,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
494,Willock,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
495,Hayden,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
496,Kuol,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
497,L.Miley,a,1,1,7,0,0,0,0,25-26-prem-aston-villa-vs-newcastle-united,7,0,0,7,0,0,7,0,0,0,0,0,Midfielder,1,a,24,0,0,0,1,2,25-26-prem-newcastle-united-vs-liverpool,24,0,0,31,0,0,0,0,1,a,45,0,0,0,0,5,25-26-prem-leeds-united-vs-newcastle-united,45,0,0,0,76,0,0,0,1,8,0,3,0
498,White,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
500,Osula,d,0,1,1,0,0,0,0,25-26-prem-aston-villa-vs-newcastle-united,1,0,0,1,0,0,1,0,0,0,0,0,Forward,5,a,14,1,0,0,1,0,25-26-prem-newcastle-united-vs-liverpool,14,1,0,15,1,1,0,0,1,a,90,0,0,1,0,4,25-26-prem-leeds-united-vs-newcastle-united,90,0,0,0,105,1,0,1,1,4,0,8,9
501,Neave,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
674,Ramsdale,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
684,Thiaw,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,1,a,9,0,0,0,1,1,25-26-prem-newcastle-united-vs-liverpool,9,0,0,9,0,0,0,0,1,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,9,0,0,0,1,1,0,1,1
689,Seung soo,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
714,Woltemade,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
753,Ruddy,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1
12,Zinchenko,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,3
426,McAtee,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,1,a,18,0,0,0,0,0,25-26-prem-crystal-palace-vs-nottingham-forest,18,0,0,18,0,0,0,0,0,a,32,0,0,0,3,4,25-26-prem-nottingham-forest-vs-west-ham-united,32,0,3,0,50,0,0,0,3,4,0,2,0
502,Sels,d,0,2,90,0,0,0,1,25-26-prem-nottingham-forest-vs-brentford,90,0,0,90,0,0,90,0,0,0,1,2,Goalkeeper,2,a,90,0,0,0,1,20,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,0,180,0,0,0,0,2,a,90,0,0,0,3,4,25-26-prem-nottingham-forest-vs-west-ham-united,90,0,3,0,270,0,0,0,5,24,10,6,0
503,C.Miguel,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
504,Turner,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
505,Milenković,a,8,2,90,0,0,0,1,25-26-prem-nottingham-forest-vs-brentford,90,0,0,90,0,0,90,0,0,0,1,0,Defender,2,a,90,0,0,0,1,11,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,0,180,0,0,0,0,2,a,90,0,0,0,3,7,25-26-prem-nottingham-forest-vs-west-ham-united,90,0,3,0,270,0,0,0,5,26,0,5,1
506,Murillo,a,5,2,90,0,0,0,1,25-26-prem-nottingham-forest-vs-brentford,90,0,0,90,0,0,90,0,0,0,1,0,Defender,1,a,90,0,0,0,1,17,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,0,180,0,0,0,0,2,a,90,0,0,0,3,13,25-26-prem-nottingham-forest-vs-west-ham-united,90,0,3,0,270,0,0,0,5,35,0,4,0
507,Aina,i,12,4,90,0,0,0,1,25-26-prem-nottingham-forest-vs-brentford,90,0,0,90,0,0,90,0,0,0,1,0,Defender,1,a,90,0,0,0,1,24,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,0,180,0,0,0,0,2,a,90,0,0,0,3,6,25-26-prem-nottingham-forest-vs-west-ham-united,90,0,3,0,270,0,0,0,5,42,0,6,0
508,N.Williams,a,6,1,90,0,0,0,1,25-26-prem-nottingham-forest-vs-brentford,90,0,0,90,0,0,90,0,0,0,1,0,Defender,2,a,90,0,0,0,1,11,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,0,180,0,0,0,0,2,a,90,0,0,0,3,10,25-26-prem-nottingham-forest-vs-west-ham-united,90,0,3,0,270,0,0,0,5,27,0,4,0
509,David Carmo,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,2
510,Jair Cunha,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
511,Morato,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,4
